#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,domain,entity_id
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:38:07.42946Z,-3.78045010566711,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:39:07.434046Z,-3.17070007324219,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:40:07.426434Z,-5.12190008163452,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:41:07.434646Z,-4.51214981079102,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:42:07.436316Z,-4.45117521286011,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:43:07.426352Z,-3.04874992370605,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:44:07.436252Z,-4.69507503509521,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:45:07.43576Z,-3.65849995613098,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:46:07.424926Z,-5.4267749786377,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:47:07.436804Z,-3.78045010566711,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:48:07.43159Z,-4.32922506332397,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:49:07.431943Z,-3.96337509155273,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:50:07.441401Z,-4.0243501663208,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:51:07.430596Z,-4.57312488555908,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:52:07.430478Z,-2.62192511558533,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:53:07.441831Z,-4.20727491378784,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:54:07.440392Z,-4.69507503509521,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:55:07.440653Z,-4.32922506332397,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:56:07.438581Z,-4.08532524108887,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:57:07.439719Z,-3.10972499847412,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:58:07.447535Z,-3.47557497024536,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T02:59:07.447722Z,-4.69507503509521,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:00:07.442931Z,-4.39020013809204,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:01:07.445868Z,-5.06092500686646,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:02:07.443383Z,-3.59752511978149,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:03:07.443383Z,-4.14629983901978,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:04:07.443787Z,-2.31704998016357,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:05:07.452057Z,-4.32922506332397,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:06:07.446213Z,-4.39020013809204,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:07:07.451948Z,-3.53655004501343,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:08:07.455479Z,-3.90240001678467,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:10:07.459176Z,-4.63409996032715,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:11:07.453546Z,-4.69507503509521,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:12:07.456191Z,-5.18287515640259,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:13:07.463403Z,-3.41459989547729,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:14:07.465388Z,-4.32922506332397,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:15:07.460751Z,-3.47557497024536,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:16:07.469519Z,-3.29264998435974,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:17:07.459336Z,-5.06092500686646,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:18:07.464512Z,-3.47557497024536,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:19:07.46976Z,-4.75605010986328,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:20:07.469824Z,-4.99994993209839,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:21:07.462674Z,-3.17070007324219,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:22:07.474349Z,-4.0243501663208,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:23:07.474907Z,-3.71947503089905,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:24:07.473478Z,-4.39020013809204,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:25:07.4676Z,-4.32922506332397,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:26:07.47878Z,-3.29264998435974,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:27:07.476894Z,-4.14629983901978,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:28:07.472498Z,-2.98777508735657,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:29:07.471663Z,-4.0243501663208,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:30:07.475853Z,-3.8414249420166,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:31:07.475007Z,-5.73164987564087,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:32:07.478792Z,-4.63409996032715,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:33:07.481691Z,-3.29264998435974,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:34:07.484513Z,-4.20727491378784,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:35:07.477857Z,-4.69507503509521,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:36:07.474592Z,-4.32922506332397,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:37:07.474823Z,-4.87800025939941,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:38:07.472574Z,-4.75605010986328,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:39:07.474653Z,-4.63409996032715,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:40:07.472717Z,-3.23167490959167,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:41:07.481119Z,-4.63409996032715,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:42:07.488369Z,-4.14629983901978,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:43:07.487592Z,-2.43900012969971,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:44:07.488103Z,-3.59752511978149,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:45:07.486231Z,-4.81702518463135,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:46:07.483288Z,-4.69507503509521,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:47:07.490763Z,-5.18287515640259,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:48:07.489163Z,-4.99994993209839,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:49:07.492404Z,-4.63409996032715,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:50:07.483756Z,-3.8414249420166,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:51:07.485315Z,-3.59752511978149,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:53:07.482867Z,-3.65849995613098,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:54:07.484365Z,-3.78045010566711,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:55:07.497136Z,-4.75605010986328,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:56:07.493643Z,-3.90240001678467,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:57:07.493598Z,-3.47557497024536,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:58:07.494278Z,-3.71947503089905,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T03:59:07.486121Z,-3.47557497024536,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:00:07.493499Z,-4.69507503509521,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:01:07.490035Z,-4.08532524108887,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:02:07.495626Z,-3.35362505912781,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:03:07.489528Z,-3.8414249420166,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:04:07.493773Z,-3.17070007324219,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:05:07.498639Z,-3.59752511978149,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:06:07.492256Z,-3.8414249420166,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:07:07.493422Z,-4.75605010986328,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:08:07.49648Z,-3.23167490959167,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:09:07.498863Z,-3.04874992370605,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:10:07.499546Z,-4.08532524108887,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:12:07.507916Z,-4.39020013809204,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:13:07.502713Z,-3.65849995613098,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:14:07.509199Z,-4.14629983901978,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:15:07.502735Z,-3.71947503089905,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:16:07.515045Z,-5.54872512817383,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:17:07.504847Z,-3.47557497024536,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:18:07.507025Z,-3.71947503089905,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:20:07.510106Z,-3.10972499847412,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:21:07.520713Z,-4.75605010986328,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:22:07.510582Z,-3.78045010566711,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:23:07.521481Z,-3.47557497024536,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:24:07.522777Z,-4.45117521286011,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:25:07.520296Z,-4.69507503509521,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:26:07.518975Z,-3.78045010566711,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:27:07.523641Z,-4.81702518463135,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:28:07.529567Z,-2.62192511558533,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:29:07.527091Z,-3.41459989547729,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:30:07.529711Z,-4.20727491378784,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:31:07.520662Z,-4.26824998855591,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:32:07.53018Z,-4.0243501663208,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:33:07.531991Z,-4.57312488555908,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:34:07.531138Z,-3.96337509155273,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:35:07.521484Z,-2.43900012969971,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:36:07.52984Z,-4.14629983901978,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:37:07.530607Z,-5.24385023117065,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:38:07.522988Z,-3.47557497024536,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:39:07.527541Z,-3.17070007324219,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:40:07.524485Z,-5.48775005340576,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:41:07.527182Z,-4.32922506332397,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:42:07.527483Z,-3.59752511978149,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:43:07.542626Z,-5.73164987564087,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:44:07.529832Z,-4.32922506332397,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:45:07.53057Z,-3.41459989547729,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:46:07.541064Z,-3.96337509155273,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:47:07.545432Z,-3.47557497024536,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:48:07.533978Z,-3.96337509155273,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:49:07.544464Z,-3.8414249420166,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:50:07.544284Z,-2.98777508735657,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:51:07.535158Z,-4.63409996032715,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:52:07.538796Z,-3.47557497024536,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:53:07.545394Z,-3.78045010566711,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:54:07.537809Z,-5.79262495040894,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:55:07.546309Z,-4.45117521286011,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:56:07.546306Z,-3.71947503089905,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:57:07.554102Z,-4.87800025939941,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T04:59:07.551699Z,-3.78045010566711,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:00:07.549794Z,-4.87800025939941,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:01:07.556018Z,-3.47557497024536,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:02:07.547756Z,-4.75605010986328,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:03:07.555571Z,-5.48775005340576,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:04:07.554097Z,-3.65849995613098,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:05:07.557564Z,-3.90240001678467,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:06:07.556574Z,-2.86582493782043,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:07:07.556751Z,-4.20727491378784,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:08:07.546737Z,-4.45117521286011,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:09:07.55427Z,-4.14629983901978,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:10:07.553734Z,-6.0365252494812,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:11:07.559639Z,-4.57312488555908,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:12:07.553115Z,-4.32922506332397,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:13:07.564001Z,-3.96337509155273,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:14:07.554049Z,-3.53655004501343,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:15:07.556489Z,-4.75605010986328,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:16:07.566695Z,-3.71947503089905,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:17:07.556349Z,-5.06092500686646,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:18:07.565937Z,-3.71947503089905,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:19:07.567378Z,-2.9268000125885,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:20:07.567203Z,-3.78045010566711,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:21:07.568408Z,-5.4267749786377,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:22:07.57185Z,-3.59752511978149,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:23:07.561445Z,-4.32922506332397,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:24:07.562563Z,-3.35362505912781,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:25:07.569002Z,-3.71947503089905,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:26:07.571512Z,-4.69507503509521,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:27:07.562814Z,-5.4267749786377,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:28:07.567845Z,-2.68289995193481,value,°/s,sensor,fridge_black_gyro_y
,,4,2025-07-22T00:00:00Z,2025-07-22T23:59:59Z,2025-07-22T05:29:07.566658Z,-4.14629983901978,value,°/s,sensor,fridge_black_gyro_y
